,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
60,2004-06-07 20:30:50,1086620450.0,anf,37.13,58.067262664963835,1148.160034,-16.259321964872438,74.32658462983628,2.688,17.91,2.02,3.54,12.01,19.42,18.74,25.60,17.195,3510000000.0,2930000000.0,13.80,0.91,1.71,7.35,1.71,717400000.0,7.35,205100000.0,2.073,5.20,7.00,521070000.00000006,5.52,2.688,2.688,10.298,281900000.0,1.602,0.37,92.22,3390000.0,2.106,3.60,3840000.0,outperform
61,2012-06-10 08:21:25,1339296685.0,anf,32.16,36.90932311621966,1507.339966,9.937349362820733,26.971973753398927,3.88,27.03,0.63,1.57,2.49,6.43,6.06,5.86,49.23,2360000000.0,2360000000.0,7.53,0.49,0.56,4.69,0.56,2520000000.0,4.69,105500000.0,1.19,88.10,10.10,359520000.0,4.36,65709999.99999999,2.04,20.51,330880000.0,2.21,1.43,92.80,5420000.0,2.10,7.60,6310000.0,outperform
62,2013-05-12 20:09:23,1368369563.0,ann,30.83,0.0,883.919983,0.0,0.0,0.14,14.66,0.60,3.73,4.32,7.02,11.39,27.39,50.02,1250000000.0,1250000000.0,11.90,1.26,0.53,4.72,0.53,1300000000.0,4.72,101110000.0,2.10,8.70,7.20,167010000.0,3.64,0.14,1.50,8.38,258910000.00000003,1.40,1.69,98.90,3870000.0,3.90,8.40,3640000.0,underperform
63,2012-06-07 09:06:44,1339040204.0,apa,83.59,50.96622719884415,1190.25,-6.089492178003847,57.055719376847996,26.50,7.88,1.89,1.13,24.59,49.36,10.86,15.47,44.93,40400000000.0,40400000000.0,6.41,0.78,2.34,3.09,2.34,13990000000.0,3.09,4170000000.0,10.60,29.70,15.50,245000000.0,0.63,7870000000.0,1.05,74.09,9980000000.0,1.69,0.39,85.40,4840000.0,1.50,1.30,6210000.0,outperform
64,2011-05-13 21:22:08,1305301928.0,apc,74.06,79.19187031212196,1225.849976,-40.97352830428244,120.1653986164044,60.68,141.34,3.38,1.77,2.39,14.93,1.99,1.54,22.05,46780000000.0,46780000000.0,17.98,1.28,4.28,8.52,4.28,8720000000.0,8.52,260000000.0,0.52,69.80,3.00,3460000000.0,6.96,13220000000.0,1.65,42.03,46780000000.0,1.47,0.33,86.30,4500000.0,1.40,0.90,4550000.0,outperform
65,2013-05-16 15:24:29,1368698069.0,apc,88.94,115.1947737720784,1633.77002,-21.331580755488865,136.52635452756726,66.12,64.61,3.25,2.10,5.11,15.40,2.42,3.43,27.20,55290000000.0,55290000000.0,16.69,0.97,4.06,7.29,4.06,10720000000.0,7.29,689000000.0,1.38,78.70,9.00,3740000000.0,7.45,14760000000.0,1.80,42.06,8950000000.0,2.35,0.33,86.70,8980000.0,2.60,1.80,7780000.0,outperform
66,2004-04-11 04:17:28,1081637248.0,apd,51.34,-2.376877733409393,1370.400024,21.041890417655328,-23.41876815106472,0.646,28.63,1.79,2.93,6.41,9.28,4.58,10.71,29.097,11670000000.0,14150000000.0,17.17,1.94,2.16,11.22,2.16,1680000000.0,11.22,403300000.0,1.793,24.40,16.60,92900000.0,0.41,2570000000.0,1.536,17.523001,978500000.0,0.833,5.93,84.40,1200000.0,1.251,0.56,1810000.0,underperform
67,2005-03-15 11:14:35,1110865475.0,apd,64.22,22.11447043164099,1391.569946,22.911743988873823,-0.7972735572328347,0.541,23.13,1.88,3.05,8.55,11.91,6.55,14.83,33.522,14620000000.0,16910000000.0,18.19,2.01,2.19,10.32,2.19,1950000000.0,10.32,639100000.0,2.78,52.10,17.70,272700000.0,1.2,2570000000.0,1.447,20.856001,1240000000.0,0.678,5.80,85.13,1910000.0,2.199,0.89,2320000.0,underperform
68,2012-11-06 21:25:11,1352217311.0,apd,79.75,51.64479939151929,1071.209961,-5.384357528540999,57.02915692006029,75.54,14.65,1.74,2.58,12.14,15.96,6.14,15.84,45.51,21520000000.0,21520000000.0,12.40,1.90,2.24,9.06,2.24,2770000000.0,9.06,999200000.0,5.44,57.30,0.20,454400000.0,2.14,5290000000.0,1.27,30.52,1800000000.0,1.12,0.17,86.00,2520000.0,3.50,1.20,2800000.0,outperform
69,2013-05-12 15:28:10,1368352690.0,aph,80.29,25.866123216805153,883.919983,-21.926923637983126,47.79304685478828,67.07,22.55,2.85,4.99,13.25,19.41,10.88,24.50,27.31,13500000000.0,13500000000.0,18.80,1.50,3.08,13.81,3.08,1340000000.0,13.81,581760000.0,3.56,20.90,10.00,1020000000.0,6.39,1690000000.0,3.34,15.68,690730000.0,1.53,0.24,100.30,2410000.0,4.00,1.50,2480000.0,outperform
70,2005-03-08 20:47:43,1110295063.0,apol,76.22,0.0,1161.170044,0.0,0.0,1.589,84.04,7.43,18.59,15.77,24.94,19.80,15.70,10.577,14030000000.0,13890000000.0,25.16,1.17,7.23,26.5,7.23,1030000000.0,26.5,168980000.0,0.91,12.50,34.30,383850000.0,2.08,1.589,1.589,4.17,515309999.99999994,0.286,20.98,81.67,10590000.0,5.726,7.28,9790000.0,underperform
71,2005-04-13 19:34:15,1113401055.0,apol,74.99,-1.6137496720021045,1173.599976,1.0704661271816283,-2.6842157991837325,1.482,73.45,6.80,20.74,15.84,25.15,21.81,19.71,11.053,13620000000.0,13540000000.0,24.51,1.16,6.67,24.29,6.67,1030000000.0,24.29,193050000.0,1.02,12.50,34.30,263320000.0,1.45,1.482,1.482,3.666,515309999.99999994,0.148,20.94,86.16,11480000.0,7.495,8.00,10590000.0,underperform
72,2013-02-06 13:12:36,1360136556.0,apol,19.79,-74.0356861716085,817.369995,-29.608070822743336,-44.42761534886517,9.59,5.70,0.54,2.19,9.84,16.70,16.22,31.72,35.32,1550000000.0,1550000000.0,7.70,0.74,0.37,1.81,0.37,2450000000.0,1.81,375180000.0,3.47,10.60,10.00,776010000.0,6.90,97800000.0,1.38,9.05,460190000.0,1.36,13.40,93.20,16820000.0,5.40,17.20,13450000.0,underperform
73,2013-05-11 13:55:35,1368260735.0,apol,18.8,-75.33455785882971,1403.040039,20.829851428719774,-96.16440928754949,8.80,6.01,0.52,2.00,8.89,15.93,15.87,30.76,35.18,1220000000.0,1220000000.0,8.47,0.57,0.30,1.52,0.30,2450000000.0,1.52,326760000.0,3.13,78.80,13.30,852970000.0,7.58,91280000.0,1.45,9.21,465770000.0,1.40,13.43,96.20,19800000.0,6.30,20.20,19460000.0,underperform
74,2011-11-08 00:58:58,1320694138.0,ati,49.62,-22.890442890442888,1234.719971,-23.902972703459106,1.0125298130162186,57.31,26.38,1.06,1.92,3.98,8.01,4.69,8.30,49.40,6480000000.0,6480000000.0,13.48,0.42,1.30,11.55,1.30,490300000.0,11.55,197700000.0,1.88,130.00,27.70,431500000.0,4.06,1630000000.0,2.75,25.83,6480000000.0,1.95,6.11,79.10,6090000.0,2.00,6.20,5950000.0,outperform
75,2012-09-18 18:14:10,1347972250.0,ati,34.01,-47.148407148407145,2047.619995,26.196869178572584,-73.34527632697973,56.12,18.31,0.71,1.46,3.89,7.57,4.15,7.90,50.32,5040000000.0,5040000000.0,10.94,1.14,0.95,8.51,0.95,813200000.0,8.51,206600000.0,1.85,11.90,0.40,210300000.0,1.96,1500000000.0,3.07,24.03,428600000.0,2.10,1.30,75.90,3750000.0,2.80,3.60,3730000.0,underperform
76,2013-05-14 22:40:19,1368551419.0,ati,29.09,-54.79409479409478,1337.77002,-17.551895069789833,-37.24219972430495,56.96,28.16,0.65,1.26,2.31,4.95,2.45,4.65,45.72,4490000000.0,4490000000.0,11.97,2.13,0.92,10.32,0.92,693200000.0,10.32,112200000.0,1.03,82.20,12.80,138000000.0,1.28,1480000000.0,3.01,23.04,388300000.0,1.90,1.29,74.20,5350000.0,2.60,5.00,5230000.0,underperform
77,2004-07-08 15:19:01,1089280141.0,avp,46.34,0.0,1191.140015,0.0,0.0,2.701,31.02,3.02,51.64,10.11,15.46,21.01,394.69,14.924,21870000000.0,22230000000.0,23.52,1.75,3.10,18.01,3.10,4260000000.0,18.01,714000000.0,1.494,24.40,10.40,562000000.0,1.19,1130000000.0,1.44,0.889,773400000.0,0.582,27.99,84.55,11200000.0,6.049,3.30,7820000.0,underperform
78,2004-09-18 00:02:40,1095445960.0,avp,43.44,-6.258092360811405,2091.179932,75.5612191401361,-81.8193115009475,1.842,26.75,2.69,33.43,10.66,15.64,22.27,240.23,15.451,20540000000.0,20330000000.0,21.72,1.73,2.75,15.86,2.75,4260000000.0,15.86,774800000.0,1.624,24.40,10.40,641900000.0,1.36,1100000000.0,1.469,1.258,859900000.0,0.557,27.99,85.80,8260000.0,3.85,2.43,9940000.0,underperform
79,2005-03-07 00:26:28,1110135388.0,avy,60.61,0.0,1117.48999,0.0,0.0,0.782,21.78,1.12,3.85,5.24,6.99,6.70,19.94,53.143,6070000000.0,7190000000.0,16.84,1.53,1.35,11.62,1.35,1460000000.0,11.62,279700000.0,2.78,4.20,13.20,84800000.0,0.85,1210000000.0,1.102,15.472,401100000.0,0.482,26.47,83.46,1790000.0,3.453,2.42,2430000.0,underperform
80,2005-05-11 16:27:52,1115809072.0,azo,84.37,0.0,1407.48999,0.0,0.0,4.942,12.25,1.18,17.51,10.01,17.24,14.56,214.47,68.985,6720000000.0,8560000000.000001,10.23,0.85,1.51,7.71,1.51,2760000000.0,7.71,569420000.0,6.89,9.40,3.30,80140000.0,1.01,1900000000.0,1.123,4.832,569530000.0,0.277,27.78,95.00,5460000.0,3.533,9.49,5580000.0,underperform
81,2004-12-10 14:13:37,1102668217.0,ba,52.78,34.64285714285714,1447.800049,5.594824913188807,29.04803222966833,1.296,15.61,0.85,4.43,5.29,5.08,5.15,32.33,64.095,44310000000.0,52280000000.0,20.54,1.86,1.00,12.96,1.00,6620000000.0,12.96,2770000000.0,3.382,45.90,6.60,4410000000.0,5.25,12370000000.0,0.767,11.916,5850000000.0,0.708,20.00,66.37,10450000.0,2.869,1.56,11320000.0,outperform
82,2005-02-16 09:43:00,1108527180.0,ba,54.43,38.85204081632652,1597.589966,16.51970371140474,22.33233710492178,1.081,24.28,0.86,3.98,3.47,3.83,3.36,19.46,64.564,45300000000.0,54120000000.0,17.67,2.26,1.03,15.38,1.03,6620000000.0,15.38,1820000000.0,2.24,45.90,6.60,3380000000.0,4.06,12200000000.0,0.718,13.562,5850000000.0,0.757,20.00,65.05,7500000.0,2.579,1.13,8450000.0,outperform
83,2005-04-04 05:06:47,1112571407.0,ba,58.78,49.94897959183673,1266.609985,-7.620213377011903,57.56919296884863,1.081,26.22,0.92,4.31,3.47,3.83,3.37,19.45,64.564,48750000000.0,57430000000.0,18.96,1.92,1.09,16.32,1.09,7780000000.0,16.32,1820000000.0,2.24,160.70,3.90,3520000000.0,4.25,12200000000.0,0.725,13.562,3460000000.0,0.743,12.82,66.23,9950000.0,2.279,1.38,10490000.0,outperform
84,2011-11-07 22:29:08,1320685148.0,ba,66.29,69.10714285714286,1173.47998,-14.41261995203019,83.51976280917305,204.26,13.12,0.74,8.19,5.76,7.68,4.53,71.42,88.29,52110000000.0,52110000000.0,13.42,1.11,0.79,7.74,0.79,12460000000.0,7.74,3790000000.0,5.05,31.20,4.50,9180000000.0,12.35,12380000000.0,1.23,8.03,52110000000.0,1.35,0.34,71.20,11530000.0,2.00,2.10,11540000.0,outperform
85,2012-01-08 12:20:26,1326005426.0,ba,73.98,88.72448979591836,1264.670044,-7.761702341857853,96.48619213777621,204.26,14.64,0.83,9.15,5.76,7.68,4.53,71.42,88.29,58190000000.0,58190000000.0,14.95,1.24,0.89,8.64,0.89,12460000000.0,8.64,3790000000.0,5.05,31.20,4.50,9180000000.0,12.35,12380000000.0,1.23,8.03,2210000000.0,1.27,0.31,7.80,14930000.0,2.40,2.80,13740000.0,outperform
86,2012-07-13 11:00:04,1342157404.0,ba,71.71,82.93367346938773,1223.75,-10.74619242016975,93.67986588955748,227.03,12.42,0.73,10.68,5.95,8.37,5.14,95.26,97.74,54880000000.0,54880000000.0,12.67,1.44,0.75,7.01,0.75,12870000000.0,7.01,4350000000.0,5.78,57.50,30.00,10460000000.0,13.96,11620000000.0,1.21,6.71,5810000000.0,1.11,0.30,6.80,8440000.0,2.00,1.30,11360000.0,outperform
87,2004-12-16 23:06:18,1103218578.0,bax,33.53,11.766666666666671,1588.849976,38.69030444946758,-26.92363778280091,1.245,31.57,2.13,5.45,6.94,9.75,4.80,18.98,15.345,20670000000.0,23860000000.0,17.74,1.94,2.53,15.79,2.53,3950000000.0,15.79,655000000.0,1.062,11.30,9.80,822000000.0,1.33,4590000000.0,1.578,5.985,1300000000.0,0.592,0.19,79.94,6820000.0,3.404,1.11,6920000.0,underperform
88,2005-04-12 22:31:24,1113325284.0,bax,34.96,16.533333333333335,907.23999,-20.807255359248636,37.340588692581974,1.159,56.66,2.25,5.76,4.03,6.37,2.78,10.71,15.412,21660000000.0,24600000000.0,16.89,1.69,2.59,20.38,2.59,3920000000.0,20.38,383000000.0,0.62,55.20,6.80,1110000000.0,1.79,4290000000.0,1.404,5.996,1380000000.0,0.607,0.52,78.93,6370000.0,2.605,1.03,6510000.0,outperform
89,2013-05-08 17:56:59,1368016019.0,bax,70.86,136.2,1154.050049,0.7367310088520128,135.46326899114797,83.80,17.17,2.61,5.35,16.07,22.93,10.45,32.80,26.03,41250000000.0,41250000000.0,13.70,1.68,2.90,10.34,2.90,7300000000.0,10.34,2290000000.0,4.14,6.10,1.80,2690000000.0,4.96,5870000000.0,1.85,12.83,3050000000.0,0.80,0.16,84.60,5880000.0,2.10,1.10,6430000.0,outperform
90,2004-12-15 01:43:52,1103055232.0,bby,56.04,0.0,1387.569946,0.0,0.0,0.136,21.60,0.70,5.05,3.28,5.33,9.79,25.98,78.945,18180000000.0,16719999999.999998,16.48,1.20,0.64,9.32,0.64,6200000000.0,9.32,855000000.0,2.594,612.10,17.20,1970000000.0,6.07,489000000.0,1.299,11.1,1370000000.0,2.325,18.68,70.28,14210000.0,4.478,5.39,15130000.0,underperform
91,2005-03-07 11:28:46,1110175126.0,bby,53.2,-5.067808708065661,1117.48999,-19.46424083186362,14.39643212379796,0.123,33.38,0.73,4.34,2.22,3.56,5.62,14.54,71.688,17450000000.0,15430000000.0,16.02,1.16,0.65,12.27,0.65,6200000000.0,12.27,526000000.0,1.59,612.10,17.20,2510000000.0,7.66,486000000.0,1.209,12.07,1830000000.0,2.451,18.68,69.00,10030000.0,3.466,3.76,8980000.0,outperform
92,2005-04-04 17:33:47,1112616227.0,bby,49.82,-11.099214846538185,1266.609985,-8.71739556976539,-2.381819276772795,0.135,17.88,0.61,3.73,3.41,5.26,9.17,23.33,81.853,16340000000.0,13870000000.0,15.05,1.11,0.51,9.62,0.51,6200000000.0,9.62,934000000.0,2.787,612.10,17.20,3340000000.0,10.17,600000000.0,1.389,13.552,1830000000.0,2.463,18.68,69.92,12570000.0,3.363,4.71,10030000.0,underperform
93,2012-01-06 07:32:16,1325815336.0,bby,23.44,-58.17273376159885,1070.119995,-22.878122426557663,-35.29461133504118,35.71,8.09,0.16,1.31,2.21,4.20,5.90,17.51,133.90,8320000000.0,8320000000.0,6.25,1.10,0.16,2.70,0.16,12640000000.0,2.70,1120000000.0,2.90,29.00,1.80,2390000000.0,6.65,2280000000.0,1.17,17.73,3270000000.0,1.06,18.71,65.30,30140000.0,3.90,9.40,31080000.0,underperform
94,2004-07-17 18:52:59,1090070579.0,bcr,54.11,0.0,1845.040039,0.0,0.0,0.133,29.58,3.87,5.04,12.98,17.22,11.90,18.78,14.099,5650000000.0,5330000000.0,20.42,1.99,3.58,16.79,3.58,823700000.0,16.79,193500000.0,1.829,8.70,12.50,463000000.0,4.44,152000000.0,2.411,10.985,278400000.0,0.402,2.82,85.86,1280000.0,2.534,1.26,1410000.0,underperform
95,2012-06-10 08:25:31,1339296931.0,bcr,99.61,84.08796895213455,1507.339966,-18.303129789152504,102.39109874128705,66.20,26.32,2.83,4.42,11.44,28.54,14.42,17.98,34.22,8920000000.0,8920000000.0,13.93,1.86,3.05,9.42,3.05,1800000000.0,9.42,328600000.0,3.79,5.20,4.20,674600000.0,8.04,1240000000.0,2.11,22.31,709500000.0,0.56,0.57,88.50,1650000.0,2.70,2.00,1330000.0,outperform
96,2012-11-06 16:15:18,1352198718.0,bcr,97.37,79.94825355756792,1071.209961,-41.941099469007234,121.88935302657515,68.13,16.40,2.71,4.20,17.50,27.91,13.76,27.53,35.03,8460000000.000001,8460000000.000001,14.04,1.86,2.87,8.94,2.87,1800000000.0,8.94,505900000.0,5.93,0.60,0.50,809100000.0,9.83,1290000000.0,2.28,23.06,599300000.0,0.66,6.20,82.60,1040000.0,2.30,1.20,1170000.0,outperform
97,2013-06-08 07:41:31,1370657491.0,bdx,98.69,59.3830749354005,1200.819946,-21.563735952593525,80.94681088799402,90.86,13.14,2.42,4.14,19.33,20.88,8.98,24.98,39.63,20910000000.0,20910000000.0,15.69,1.91,2.66,9.70,2.66,3950000000.0,9.70,1130000000.0,7.51,5.30,3.70,2420000000.0,12.46,4170000000.0,2.93,23.62,1600000000.0,0.83,0.35,81.50,7920000.0,7.00,4.10,8590000.0,outperform
98,2012-01-09 17:29:42,1326110382.0,beam,50.91,0.0,1396.709961,0.0,0.0,43.37,8.79,1.15,1.25,13.28,11.40,4.05,4.43,44.43,10130000000.0,10130000000.0,21.85,2.39,1.48,9.95,1.48,3450000000.0,9.95,256300000.0,5.79,302.60,7.40,475900000.0,3.06,2740000000.0,2.20,40.59,598900000.0,1.78,0.43,76.80,1550000.0,2.80,1.10,1930000.0,underperform
99,2012-01-11 05:53:41,1326241421.0,beam,51.22,0.6089176978982563,816.210022,-41.561953104736254,42.17087080263451,43.37,8.84,1.15,1.25,13.28,11.40,4.05,4.43,44.43,10160000000.0,10160000000.0,22.17,2.40,1.49,9.99,1.49,3450000000.0,9.99,256300000.0,5.79,302.60,7.40,475900000.0,3.06,2740000000.0,2.20,40.59,598900000.0,1.78,0.43,76.80,1550000.0,2.80,1.10,1930000.0,outperform
100,2012-01-12 14:14:46,1326357886.0,beam,51.35,0.8642702808878509,1108.859985,-20.609144635433722,21.473414916321573,43.37,8.86,1.17,1.27,13.28,11.40,4.05,4.43,44.43,10250000000.0,10250000000.0,22.23,2.42,1.50,10.07,1.50,3450000000.0,10.07,256300000.0,5.79,302.60,7.40,475900000.0,3.06,2740000000.0,2.20,40.59,598900000.0,1.78,0.43,76.80,1550000.0,2.80,1.10,1930000.0,outperform
101,2004-08-16 22:53:31,1092677011.0,bhi,39.22,0.0,1563.069946,0.0,0.0,0.376,50.80,2.29,3.72,4.55,11.52,4.09,7.56,16.944,13090000000.0,14260000000.0,22.54,1.79,2.52,14.01,2.52,1440000000.0,14.01,257800000.0,0.772,23.70,5.40,47400000.0,0.14,1310000000.0,2.14,10.462,778300000.0,0.51,0.61,88.76,8740000.0,3.878,2.64,6420000.0,underperform
102,2004-12-16 17:56:49,1103200009.0,bhi,43.04,9.739928607853138,1588.849976,1.649320304953256,8.09060830289988,0.306,31.65,2.48,3.97,7.76,12.52,7.24,13.18,17.526,14440000000.0,15550000000.0,23.26,1.93,2.65,14.11,2.65,1440000000.0,14.11,455000000.0,1.36,23.70,5.40,106800000.0,0.32,1120000000.0,2.466,10.909,887000000.0,0.54,1.00,92.90,10580000.0,3.537,3.18,13130000.0,outperform
103,2011-08-08 06:06:06,1312763766.0,bhi,64.54,64.55889852116269,1218.589966,-22.038679771276215,86.5975782924389,23.75,21.46,1.63,1.94,7.37,12.90,6.41,9.19,40.94,30820000000.0,30820000000.0,10.87,0.52,1.74,8.67,1.74,3230000000.0,8.67,1310000000.0,3.01,263.40,40.50,937000000.0,2.15,3610000000.0,3.12,34.25,30820000000.0,1.51,0.31,90.40,6450000.0,1.50,1.50,7160000.0,outperform
104,2013-05-11 09:33:28,1368245008.0,bhi,46.84,19.42886282508925,1403.040039,-10.238179513944802,29.667042339034055,29.23,17.28,0.98,1.20,5.65,9.81,4.94,7.13,48.15,24570000000.0,24570000000.0,11.48,1.31,1.16,6.64,1.16,4000000000.0,6.64,1200000000.0,2.71,29.60,2.30,1100000000.0,2.49,5090000000.0,2.41,38.98,2300000000.0,1.89,0.32,90.90,10080000.0,2.60,2.30,11220000.0,outperform
105,2013-05-12 20:12:09,1368369729.0,big,37.69,90.64238745574102,883.919983,-38.31940416950801,128.96179162524902,22.58,12.87,0.40,2.78,3.28,5.65,11.23,22.41,90.23,2290000000.0,2290000000.0,10.77,1.14,0.43,5.73,0.43,2120000000.0,5.73,177160000.0,2.93,4.90,5.00,60580000.0,1.05,171200000.0,1.73,13.24,281130000.0,0.84,1.93,108.10,7850000.0,12.60,13.80,8950000.0,outperform
106,2005-04-08 02:19:07,1112906947.0,biib,36.53,-36.546812575994444,1175.650024,-13.465427139773237,-23.081385436221208,0.125,562.00,5.51,1.70,1.13,1.96,0.27,0.36,6.393,12570000000.0,11970000000.0,19.96,1.37,5.41,30.61,5.41,1660000000.0,30.61,25050000.0,0.07,690.90,68.00,1060000000.0,3.08,850310000.0,1.532,20.816,562880000.0,0.919,0.79,80.87,10100000.0,0.578,2.96,8250000.0,underperform
107,2012-11-04 05:09:25,1351985965.0,biib,138.41,140.42035782525622,1136.76001,-16.327954831958476,156.74831265721468,16.69,24.05,6.06,4.94,25.59,33.99,12.51,21.53,22.66,32250000000.0,32250000000.0,19.04,1.24,5.95,14.68,5.95,4580000000.0,14.68,1390000000.0,5.76,13.20,5.80,1610000000.0,6.79,1110000000.0,2.01,28.15,1850000000.0,1.21,10.23,84.80,1690000.0,1.50,0.70,1870000.0,outperform
108,2013-05-13 12:50:10,1368429610.0,biib,213.22,270.3665103352441,1157.439941,-14.805793509003431,285.1723038442475,12.47,33.83,8.97,6.90,26.67,35.03,12.81,22.05,23.78,50860000000.0,50860000000.0,21.54,1.40,9.02,21.70,9.02,4970000000.0,21.70,1500000000.0,6.30,41.00,9.50,663300000.0,2.79,915150000.0,4.16,30.92,1860000000.0,1.29,0.10,94.40,2370000.0,1.60,1.10,2670000.0,outperform
109,2004-12-14 03:38:28,1102975708.0,bks,30.79,0.0,1314.160034,0.0,0.0,0.185,15.15,0.33,1.60,2.79,5.15,5.24,12.60,89.278,2170000000.0,2190000000.0,14.80,1.12,0.34,4.22,0.34,1630000000.0,4.22,158040000.0,2.032,51.90,12.90,190870000.0,2.71,245000000.0,1.356,18.959,524880000.0,0.728,18.99,72.68,2120000.0,2.59,3.72,2880000.0,underperform
110,2004-12-09 07:01:42,1102555902.0,bll,43.88,0.0,1288.119995,0.0,0.0,1.633,16.94,0.91,4.93,5.22,9.67,6.61,35.03,47.201,4940000000.0,6460000000.0,15.78,1.52,1.20,8.77,1.20,884200000.0,8.77,294500000.0,2.59,47.30,29.00,67800000.0,0.6,1620000000.0,1.208,8.835,617600000.0,0.171,4.09,69.30,3440000.0,4.681,3.19,2720000.0,underperform
111,2005-02-05 01:20:07,1107546607.0,bll,43.95,0.159525979945306,1084.560059,-15.80287060135264,15.962396581297945,1.528,16.90,0.92,4.98,5.44,9.91,6.89,32.11,47.826,4950000000.0,6420000000.0,13.82,0.95,1.18,8.52,1.18,884200000.0,8.52,295600000.0,2.60,47.30,29.00,198700000.0,1.76,1660000000.0,1.25,8.835,617600000.0,0.175,4.18,69.61,1930000.0,4.289,1.79,2020000.0,outperform
112,2013-05-08 23:56:26,1368037586.0,bll,45.42,3.5095715587967162,1154.050049,-10.408187631618906,13.917759190415623,304.64,18.30,0.78,5.39,4.46,10.05,7.11,31.86,56.94,10400000000.0,10400000000.0,12.65,1.41,1.20,8.97,1.20,1560000000.0,8.97,389600000.0,2.48,18.50,2.50,208000000.0,1.40,3830000000.0,1.51,8.44,746900000.0,0.86,1.27,75.70,4680000.0,6.10,3.20,4000000.0,outperform
113,2004-12-05 09:19:11,1102218551.0,bmc,18.74,27.050847457627107,1111.01001,-19.05445535785933,46.10530281548644,1.105,267.71,2.87,3.44,1.09,1.38,0.55,1.29,6.454,4160000000.0,3510000000.0,21.54,2.26,2.41,77.23,2.41,1340000000.0,77.23,15900000.0,0.07,155.80,6.90,645300000.0,2.91,1.105,1.105,5.473,440700000.0,2.346,0.88,85.92,4740000.0,2.264,2.15,5400000.0,outperform
114,2005-04-04 23:11:53,1112636513.0,bmc,15.22,3.186440677966106,1266.609985,-7.717811574894242,10.904252252860347,1.147,35.48,2.28,2.69,6.59,4.35,3.24,7.93,6.515,3370000000.0,2630000000.0,18.12,1.91,1.79,19.54,1.79,1340000000.0,19.54,96700000.0,0.43,155.80,6.90,720800000.0,3.25,1.147,1.147,5.611,494000000.0,2.158,0.42,87.48,6790000.0,3.609,3.08,7030000.0,outperform
115,2013-02-06 14:21:46,1360140706.0,bmc,42.1,185.42372881355934,817.369995,-40.44836785996303,225.87209667352238,197.47,20.46,2.74,8.83,14.97,21.19,6.92,30.67,13.93,6180000000.0,6180000000.0,10.88,1.01,2.81,10.16,2.81,1600000000.0,10.16,329000000.0,2.06,11.30,5.80,1180000000.0,8.27,1340000000.0,1.32,4.77,630800000.0,0.57,8.06,87.80,13480000.0,8.80,8.50,13460000.0,outperform
116,2013-05-16 09:37:41,1368677261.0,bmc,45.37,207.59322033898303,1633.77002,19.032594574823907,188.5606257641591,160.84,21.34,3.01,8.10,15.04,21.14,6.07,29.24,14.14,6430000000.0,6430000000.0,11.15,0.98,2.92,9.27,2.92,1610000000.0,9.27,331000000.0,2.13,2.80,0.70,1510000000.0,10.34,1320000000.0,1.49,5.60,765100000.0,0.63,19.95,79.70,9840000.0,4.90,6.20,10040000.0,outperform
117,2004-05-04 11:48:00,1083651480.0,bmy,25.61,0.0,1151.439941,0.0,0.0,0.884,15.27,2.33,5.08,16.84,22.47,13.60,34.29,10.909,49710000000.0,52900000000.0,16.85,4.69,2.48,9.18,2.48,13300000000.0,9.18,3280000000.0,1.677,50.30,15.30,5460000000.0,2.81,8650000000.0,1.583,5.044,3510000000.0,0.437,0.86,63.70,16550000.0,2.194,0.86,15980000.0,underperform
118,2011-12-04 01:29:01,1322942341.0,bmy,32.77,27.957828973057413,1118.329956,-2.8755286160426885,30.833357589100103,34.19,16.90,2.67,3.36,15.98,33.04,13.51,30.17,12.27,52960000000.0,52960000000.0,16.30,342.50,2.53,6.94,2.53,14210000000.0,6.94,3330000000.0,1.94,2.10,11.40,8189999999.999999,4.84,5620000000.0,2.03,9.78,52960000000.0,0.46,0.07,69.30,28620000.0,2.40,1.70,32590000.000000004,outperform
